district_a,district_b,score_a,score_b,score_gap,cluster_a,cluster_b,biggest_domain_gap,row_a,row_b
Sambalpur (Odisha),Ajmer (Rajasthan),0.6656495882211882,0.6690956335432382,0.003446045322049951,5,4,0.29774522228330313,459,488
Rohtak (Haryana),Dakshin Dinajpur (West Bengal),0.6432999282704613,0.6451161454710429,0.0018162172005815602,2,5,0.2976610788833388,190,686
Nagaur (Rajasthan),Mysore (Karnataka),0.6766719875593424,0.6797090115153347,0.0030370239559922574,4,2,0.29756562238266404,512,272
Mahabubnagar (Telangana),Mahendragarh (Haryana),0.6289530802046575,0.6310822344912789,0.0021291542866214153,0,5,0.29756251425157143,569,184
Panchkula (Haryana),Nagaur (Rajasthan),0.6715595403797427,0.6766719875593424,0.005112447179599688,2,4,0.2972407473599551,187,512
Namakkal (Tamil Nadu),Nayagarh (Odisha),0.6502132158350205,0.6530852131797468,0.002871997344726318,3,5,0.2972335264774463,538,455
Kishtwar (Jammu Kashmir),Hamirpur (Uttar Pradesh),0.6377669555359491,0.6403719531105257,0.002604997574576662,5,4,0.29722828455112416,214,640
Patan (Gujarat),Lohardaga (Jharkhand),0.6162509988002122,0.6165784713759043,0.0003274725756921004,7,4,0.29717102849136784,162,240
Jajapur (Odisha),Dibrugarh (Assam),0.5858190871219754,0.5882560169811148,0.0024369298591394584,5,7,0.2970534580698133,444,46
Sonipat (Haryana),South (NCT Delhi),0.643564758826162,0.6451226074951321,0.0015578486689700188,5,2,0.29701246216776866,192,428
Aligarh (Uttar Pradesh),Kamareddy (Telangana),0.5650034088490047,0.5681268201562975,0.003123411307292767,6,0,0.29688274659264935,610,564
Sehore (Madhya Pradesh),Aurangabad (Maharashtra),0.5612584579715896,0.5621463260099421,0.0008878680383525017,4,7,0.296855199127972,334,349
Rewari (Haryana),Neemuch (Madhya Pradesh),0.651854115314847,0.6558120357989872,0.0039579204841401205,2,4,0.29665883774609036,189,326
Sri Potti Sriramulu Nellore (Andhra Pradesh),Palwal (Haryana),0.5888406206128463,0.589103959861114,0.00026333924826771327,0,4,0.2966461423811292,11,186
Dhamtari (Chhattisgarh),Viluppuram (Tamil Nadu),0.6809055687695142,0.6843302055253363,0.0034246367558220525,4,3,0.2965757822609356,115,555
Raisen (Madhya Pradesh),Madurai (Tamil Nadu),0.6573568025912898,0.65904785506923,0.0016910524779402136,4,3,0.2965600102737328,328,536
Jalna (Maharashtra),Chitrakoot (Uttar Pradesh),0.5228645559096242,0.5291994636069064,0.006334907697282177,7,6,0.2965114466911041,359,627
Kheda (Gujarat),West Kameng (Arunachal Pradesh),0.5127736217674782,0.5179377912186482,0.005164169451170042,7,1,0.29648849699600427,155,34
Lahul and Spiti (Himachal Pradesh),Dharmapuri (Tamil Nadu),0.6999303134548227,0.7012743841955407,0.001344070740717962,5,2,0.29639659575376526,200,529
Kishanganj (Bihar),Tuensang (Nagaland),0.4243495430433829,0.4247511371685928,0.0004015941252099031,6,1,0.2963892327260135,85,418
Vizianagaram (Andhra Pradesh),Varanasi (Uttar Pradesh),0.6299959250914997,0.6303802089488186,0.00038428385731892334,0,4,0.2963637772517001,13,683
Hapur (Uttar Pradesh),Mahabubnagar (Telangana),0.6271793364207714,0.6289530802046575,0.0017737437838860615,4,0,0.29634372171638007,641,569
Rajouri (Jammu Kashmir),Uttara Kannada (Karnataka),0.6312659493581732,0.6332133153387611,0.0019473659805879784,5,2,0.2963416092349287,219,278
Gir Somnath (Gujarat),Fatehgarh Sahib (Punjab),0.632180124915268,0.6335621696148377,0.0013820446995697067,7,2,0.29627634843951095,151,470
Nandurbar (Maharashtra),South West Garo Hills (Meghalaya),0.5462944547399126,0.5481054420246365,0.0018109872847239528,4,7,0.2962442654165528,366,397
Mancherial (Telangana),Doda (Jammu Kashmir),0.5576243074206787,0.5601382202342384,0.0025139128135597266,0,1,0.2962279143685145,570,210
Nagaon (Assam),Etah (Uttar Pradesh),0.5222872233699014,0.5222950252122243,7.801842322852082e-06,7,6,0.2961484501290767,61,629
Nagapattinam (Tamil Nadu),Harda (Madhya Pradesh),0.6782764307795313,0.6800441726218796,0.0017677418423482916,3,5,0.29612532228567323,537,315
Amritsar (Punjab),Gadag (Karnataka),0.5777086174221775,0.577983474830983,0.0002748574088055067,2,7,0.29607623378555215,466,264
Thiruvarur (Tamil Nadu),Betul (Madhya Pradesh),0.6652598045335716,0.6669187972929591,0.001658992759387523,3,4,0.2959345986028648,548,302
Erode (Tamil Nadu),Sirmaur (Himachal Pradesh),0.7154017619524314,0.7232282643379088,0.00782650238547733,3,5,0.2958958184632966,531,203
Nagaon (Assam),South West Khasi Hills (Meghalaya),0.5222872233699014,0.5267737765365229,0.004486553166621499,7,1,0.29586658938778093,61,398
Warangal Rural (Telangana),Chirang (Assam),0.570568881862589,0.5718955218842484,0.0013266400216593865,0,4,0.2958190107491777,585,42
Pratapgarh (Uttar Pradesh),Sambhal (Uttar Pradesh),0.5408407719956648,0.5446361487770857,0.003795376781420834,7,6,0.2958129591053422,667,672
Karur (Tamil Nadu),Ambala (Haryana),0.618621401264791,0.6194921540666987,0.000870752801907626,3,2,0.2957688004010782,534,172
Purbi Singhbhum (Jharkhand),Karur (Tamil Nadu),0.616579225856088,0.618621401264791,0.0020421754087029953,5,3,0.2957145023042084,244,534
Patiala (Punjab),Etawah (Uttar Pradesh),0.5977967283070281,0.5991590993117487,0.0013623710047205861,2,4,0.2956970996370368,482,630
Yadgir (Karnataka),Sangareddy (Telangana),0.5721075778301331,0.5747444584857997,0.0026368806556665847,4,0,0.29568492597485985,279,580
Kathua (Jammu Kashmir),Udaipur (Rajasthan),0.6766942917651279,0.6776798180299862,0.0009855262648583718,5,4,0.29568269383218304,213,520
Patan (Gujarat),Tehri Garhwal (Uttarakhand),0.6162509988002122,0.6165700819796852,0.0003190831794730453,7,4,0.2955948668449798,162,606
Sahibzada Ajit Singh Nagar (Punjab),Sikar (Rajasthan),0.6161397656930043,0.6186150582125713,0.0024752925195670183,2,4,0.29558087683585604,484,517
Bhojpur (Bihar),Kheda (Gujarat),0.5082801785610377,0.5127736217674782,0.004493443206440517,6,7,0.2955151648239348,75,155
East Godavari (Andhra Pradesh),Jalna (Maharashtra),0.5215152868899147,0.5228645559096242,0.0013492690197095536,0,7,0.29544866246391244,5,359
Puri (Odisha),Kabeerdham (Chhattisgarh),0.6678777883726063,0.6700124120226517,0.002134623650045464,5,4,0.2952796056692379,457,120
Mahasamund (Chhattisgarh),Durg (Chhattisgarh),0.6652297253092238,0.666493452848441,0.0012637275392172187,4,2,0.2952316266528606,124,116
Tirap (Arunachal Pradesh),Begusarai (Bihar),0.4994653936627229,0.4997559267440938,0.00029053308137089173,1,6,0.2952184116603353,31,73
Balrampur (Chhattisgarh),Kaushambi (Uttar Pradesh),0.5631711276629844,0.5641762441493862,0.0010051164864017803,4,6,0.2950344362803078,109,651
Kurnool (Andhra Pradesh),Bijapur (Karnataka),0.571122825156819,0.574116659112425,0.00299383395560604,0,7,0.29499076883660036,8,256
Agra (Uttar Pradesh),Chirang (Assam),0.5693897551156601,0.5718955218842484,0.002505766768588269,6,4,0.2947707398490274,609,42
Hoshangabad (Madhya Pradesh),Tawang (Arunachal Pradesh),0.5495965123174836,0.5501315805475238,0.0005350682300401255,7,1,0.2947365909261267,316,30
Sindhudurg (Maharashtra),Nizamabad (Telangana),0.5840539847264032,0.5845496519564554,0.0004956672300521214,2,0,0.29471825977225363,376,576
Debagarh (Odisha),Dewas (Madhya Pradesh),0.6327405043885695,0.6340693577033343,0.001328853314764733,5,4,0.294678893867312,439,310
Virudhunagar (Tamil Nadu),Leh(Ladakh) (Ladakh),0.6554314111620915,0.6562460253990136,0.0008146142369220843,3,5,0.29466122133433836,556,295
Maldah (West Bengal),Gautam Buddha Nagar (Uttar Pradesh),0.592911623875736,0.594192248636629,0.0012806247608929677,5,2,0.2945643267113328,693,635
Jehanabad (Bihar),Kamrup Metropolitan (Assam),0.5413493679082522,0.5423008528057629,0.0009514848975107348,6,7,0.29455811044914737,81,54
Sheopur (Madhya Pradesh),Barpeta (Assam),0.5484446667520376,0.5499646557508951,0.0015199889988575244,4,7,0.2944738257534766,338,37
Rohtas (Bihar),Bhadradri Kothagudem (Telangana),0.6041891557543503,0.6048108615457032,0.0006217057913529,6,0,0.2944668115932525,97,558
East Garo Hills (Meghalaya),Bilaspur (Chhattisgarh),0.5378665330400021,0.5416005733462879,0.0037340403062857686,1,7,0.2944651667248301,391,113
Chandel (Manipur),Gonda (Uttar Pradesh),0.4694935792804225,0.4709809982053142,0.0014874189248916814,1,6,0.29437800107579115,383,638
Viluppuram (Tamil Nadu),Nagpur (Maharashtra),0.6843302055253363,0.6912908903648683,0.00696068483953205,3,2,0.2942102437001556,555,364
Meerut (Uttar Pradesh),Yadadri Bhuvanagiri (Telangana),0.6029655093119133,0.6035883429853836,0.0006228336734702689,2,0,0.29416462896881557,662,587
Lower Subansiri (Arunachal Pradesh),Gaya (Bihar),0.5432199159722674,0.5471831695106131,0.003963253538345701,1,6,0.29401563503727945,26,78
Mahamaya Nagar (Uttar Pradesh),Kra Daadi (Arunachal Pradesh),0.5023440825138424,0.5043966087170257,0.0020525262031833025,6,1,0.2939955914015717,656,21
Satara (Maharashtra),Vizianagaram (Andhra Pradesh),0.6299115993029096,0.6299959250914997,8.432578859007833e-05,2,0,0.29379241150705027,375,13
Bhind (Madhya Pradesh),Srikakulam (Andhra Pradesh),0.6199374051710351,0.6207080154255848,0.0007706102545497195,7,0,0.2936479548408909,303,10
Dakshin Dinajpur (West Bengal),Bikaner (Rajasthan),0.6451161454710429,0.6472063448984126,0.0020901994273696545,5,4,0.29363045073003025,686,495
Una (Himachal Pradesh),Etawah (Uttar Pradesh),0.5961232444868116,0.5991590993117487,0.0030358548249370676,2,4,0.29344108790707496,205,630
Jayashankar Bhupalapally (Telangana),Hugli (West Bengal),0.5964416140723767,0.5984410606319169,0.0019994465595402078,0,5,0.29343973501312104,562,689
Rohtas (Bihar),Goalpara (Assam),0.6041891557543503,0.6050451423377915,0.000855986583441215,6,4,0.29327932025759207,97,48
Badgam (Jammu Kashmir),Panchkula (Haryana),0.6705047263195352,0.6715595403797427,0.0010548140602075762,5,2,0.29327452953591215,207,187
Serchhip (Mizoram),Khordha (Odisha),0.638643624697326,0.6405908892956929,0.0019472645983668047,7,5,0.29326560192966383,409,450
Kanpur Nagar (Uttar Pradesh),Junagadh (Gujarat),0.6079488918282793,0.6104244415494103,0.002475549721131065,7,5,0.29316962538615193,649,153
Botad (Gujarat),Anuppur (Madhya Pradesh),0.5904277946160063,0.5931223722355016,0.0026945776194953197,7,4,0.2931498109830639,146,298
Mirzapur (Uttar Pradesh),Sheopur (Madhya Pradesh),0.5451979966385901,0.5484446667520376,0.0032466701134474807,6,4,0.2929196880863987,663,338
Kamrup (Assam),Kanshiram Nagar (Uttar Pradesh),0.5018776441796813,0.5060999765066762,0.004222332326994871,7,6,0.29283947199549426,53,650
Bhagalpur (Bihar),Bathinda (Punjab),0.4992586742914566,0.5030129093362417,0.003754235044785059,6,2,0.2928301476022164,74,468
Sant Kabir Nagar (Uttar Pradesh),Mahabubabad (Telangana),0.5856732961486991,0.5882324003769902,0.002559104228291087,4,0,0.2927471236259118,673,568
Vikarabad (Telangana),Kodarma (Jharkhand),0.5479012033304308,0.550768549203547,0.0028673458731162116,0,6,0.29270950778906485,583,238
Bhind (Madhya Pradesh),Mahisagar (Gujarat),0.6199374051710351,0.621732842440813,0.001795437269777822,7,4,0.2925742456708853,303,157
Dadra & Nagar Haveli (Dadra Nagar Haveli Daman Diu),Kabeerdham (Chhattisgarh),0.6684957340399668,0.6700124120226517,0.0015166779826849552,5,4,0.2925562106245623,134,120
Pathankot (Punjab),Yadadri Bhuvanagiri (Telangana),0.6034135963955222,0.6035883429853836,0.00017474658986138536,2,0,0.29249378513936386,481,587
Gadchiroli (Maharashtra),Erode (Tamil Nadu),0.7139386039552921,0.7154017619524314,0.0014631579971393638,5,3,0.2924887273037208,355,531
Panipat (Haryana),Katni (Madhya Pradesh),0.6136054314641359,0.6137384114896133,0.00013298002547734722,2,4,0.2924794029104427,188,319
Darrang (Assam),Fatehpur (Uttar Pradesh),0.5314317022286554,0.534897099286504,0.0034653970578485405,7,6,0.292439689469765,43,633
South Andaman (Andaman Nicobar Islands),Namakkal (Tamil Nadu),0.6493700005635843,0.6502132158350205,0.0008432152714361596,2,3,0.2923571890163069,2,538
Raigarh (Chhattisgarh),Almora (Uttarakhand),0.6261577290737865,0.6285802830659845,0.002422553992197929,4,2,0.2923461744942686,127,596
Korba (Chhattisgarh),Sheikhpura (Bihar),0.5454456444396144,0.5480413996766647,0.0025957552370502457,1,6,0.29234544897164766,122,101
Dewas (Madhya Pradesh),Dehradun (Uttarakhand),0.6340693577033343,0.634393282867484,0.0003239251641496965,4,2,0.2923254106190593,310,600
Chamoli (Uttarakhand),Dindigul (Tamil Nadu),0.6547754728472361,0.6563707807486019,0.00159530790136575,5,3,0.29223680426907406,598,530
Jalandhar (Punjab),Bijnor (Uttar Pradesh),0.6130699049484553,0.6137070440685924,0.0006371391201371868,2,4,0.2921535232674104,475,623
Yavatmal (Maharashtra),Ramanagara (Karnataka),0.6577281938406109,0.6609584974779992,0.0032303036373882987,5,2,0.29209029840718626,381,274
Sirsa (Haryana),Tonk (Rajasthan),0.6180905332499609,0.6196361675267663,0.0015456342768054299,5,4,0.29199454362711863,191,519
Katni (Madhya Pradesh),Visakhapatnam (Andhra Pradesh),0.6137384114896133,0.6144943794279588,0.0007559679383455364,4,0,0.291895126945219,319,12
Valsad (Gujarat),Bemetara (Chhattisgarh),0.6613452449749101,0.66146788955964,0.0001226445847298807,2,4,0.29188269442084847,171,111
Bageshwar (Uttarakhand),Shimoga (Karnataka),0.6399951868637811,0.6410490550646011,0.0010538682008199851,4,2,0.29180277857563697,597,275
Kangra (Himachal Pradesh),Vizianagaram (Andhra Pradesh),0.6274784395330102,0.6299959250914997,0.0025174855584895184,2,0,0.2917601679451348,197,13
Deoria (Uttar Pradesh),West (NCT Delhi),0.5833881642400085,0.5837111299401948,0.0003229657001863062,6,2,0.2917415115169806,628,431
Golaghat (Assam),Murshidabad (West Bengal),0.5800115265110577,0.5824404339686596,0.0024289074576019365,7,5,0.2916941641187638,49,694
Medak (Telangana),Baksa (Assam),0.554214999427319,0.5546789533264843,0.0004639538991653147,0,7,0.2916429468852132,571,36
Biswanath (Assam),Rewa (Madhya Pradesh),0.5575263722900157,0.5585230867517468,0.0009967144617311074,4,6,0.2915789455681035,38,331
Vadodara (Gujarat),Yadadri Bhuvanagiri (Telangana),0.6011030397164948,0.6035883429853836,0.002485303268888739,2,0,0.2913382002250188,170,587
Yavatmal (Maharashtra),Kolar (Karnataka),0.6577281938406109,0.6591595923385196,0.0014313984979087424,5,2,0.29130768278580144,381,269
Gaya (Bihar),Jorhat (Assam),0.5471831695106131,0.5472981929659047,0.0001150234552915741,6,7,0.2913044564697427,78,52
Sivaganga (Tamil Nadu),Dadra & Nagar Haveli (Dadra Nagar Haveli Daman Diu),0.6652436140933278,0.6684957340399668,0.003252119946638987,3,5,0.29105787110829984,543,134
Kendrapara (Odisha),Dhaulpur (Rajasthan),0.6033841852563524,0.6038876459255225,0.0005034606691700638,5,6,0.29102822917314525,448,500
Bilaspur (Chhattisgarh),Mirzapur (Uttar Pradesh),0.5416005733462879,0.5451979966385901,0.003597423292302282,7,6,0.2908841672913896,113,663
Bankura (West Bengal),Rampur (Uttar Pradesh),0.555658414045892,0.5565235730510867,0.0008651590051946823,7,6,0.29087680098665425,684,670
Jalaun (Uttar Pradesh),Botad (Gujarat),0.5889928583982545,0.5904277946160063,0.0014349362177517033,6,7,0.2906801387396133,643,146
Hugli (West Bengal),Satna (Madhya Pradesh),0.5984410606319169,0.6000429984728318,0.001601937840914891,5,4,0.2906604713051412,689,333
Moradabad (Uttar Pradesh),West Garo Hills (Meghalaya),0.5790694030819229,0.5814512549573052,0.0023818518753823126,4,7,0.2906171605137439,664,399
Bathinda (Punjab),Muzaffarpur (Bihar),0.5030129093362417,0.5033766928836564,0.00036378354741473107,2,6,0.2904837193480432,468,90
Hanumangarh (Rajasthan),Rajkot (Gujarat),0.6746479340392845,0.6758922319605024,0.0012442979212179406,4,5,0.2904712868236725,503,164
Panipat (Haryana),Mungeli (Chhattisgarh),0.6136054314641359,0.6157970188732744,0.0021915874091384957,2,4,0.2904681786925798,188,125
Charkhi Dadri (Haryana),Chamarajanagar (Karnataka),0.662268649942359,0.6631766507698592,0.0009080008275001994,5,2,0.2904650705614875,174,257
Thiruvarur (Tamil Nadu),Balaghat (Madhya Pradesh),0.6652598045335716,0.667670099686371,0.0024102951527994465,3,4,0.29043660990797593,548,300
Bhadrak (Odisha),Kachchh (Gujarat),0.6285018118600061,0.6308309931297915,0.0023291812697854297,5,4,0.290391370978461,437,154
Sahibganj (Jharkhand),Banaskantha (Gujarat),0.4915194029001076,0.4963008550197879,0.004781452119680285,6,7,0.2903836614252271,247,143
Surendranagar (Gujarat),Aligarh (Uttar Pradesh),0.5634328485029255,0.5650034088490047,0.001570560346079164,7,6,0.2903595181937626,167,610
Mainpuri (Uttar Pradesh),Muktsar (Punjab),0.568895289905888,0.5710787043728279,0.002183414466939926,6,2,0.2903207795265268,659,480
Pauri Garhwal (Uttarakhand),Lunglei (Mizoram),0.5718034389962683,0.5732887556949391,0.0014853166986708022,1,7,0.29027471155083107,603,406
Pune (Maharashtra),Pauri Garhwal (Uttarakhand),0.5695950670503351,0.5718034389962683,0.002208371945933152,2,1,0.2900709013718599,371,603
Amreli (Gujarat),Bhadrak (Odisha),0.6277640591299071,0.6285018118600061,0.0007377527300990172,7,5,0.2900592750732429,140,437
Baloda Bazar (Chhattisgarh),Panipat (Haryana),0.6123529071017644,0.6136054314641359,0.0012525243623715543,4,2,0.2900530588110575,108,188
Dhule (Maharashtra),Bhagalpur (Bihar),0.4960445576865314,0.4992586742914566,0.00321411660492521,7,6,0.2900140565581283,354,74
Patan (Gujarat),Saraikela-Kharsawan (Jharkhand),0.6162509988002122,0.616462481401611,0.0002114826013988047,7,4,0.2899056596450044,162,248
Koppal (Karnataka),North  District (Sikkim),0.576640610517683,0.5783870304215633,0.0017464199038802475,4,2,0.28989448353601505,270,522
Cuttack (Odisha),Ahmedabad (Gujarat),0.6101285564233092,0.6115122730563761,0.0013837166330669115,5,7,0.2898901189895414,438,139
Visakhapatnam (Andhra Pradesh),Mungeli (Chhattisgarh),0.6144943794279588,0.6157970188732744,0.001302639445315612,0,4,0.2898839027273561,12,125
Mau (Uttar Pradesh),Sonitpur (Assam),0.5644118617753939,0.567253099795637,0.002841238020243053,7,4,0.28983744085525776,661,64
Sabarkantha (Gujarat),Daman (Dadra Nagar Haveli Daman Diu),0.5811770623719078,0.5812241237161601,4.7061344252252724e-05,4,7,0.2898195275376074,165,135
Nandurbar (Maharashtra),Faridkot (Punjab),0.5462944547399126,0.5493137797244805,0.003019324984567917,4,2,0.2898133112754221,366,469
Pilibhit (Uttar Pradesh),Murshidabad (West Bengal),0.581212656088848,0.5824404339686596,0.0012277778798116534,6,5,0.2897623778222155,666,694
Tehri Garhwal (Uttarakhand),West Godavari (Andhra Pradesh),0.6165700819796852,0.6194504564679654,0.0028803744882801574,4,0,0.2897147466436546,606,14
Udhampur (Jammu Kashmir),Barwani (Madhya Pradesh),0.607742250818872,0.6113329411038655,0.0035906902849934808,5,4,0.2896968641323721,225,301
Shupiyan (Jammu Kashmir),Krishnagiri (Tamil Nadu),0.6974771003573876,0.7001959065107234,0.002718806153335751,5,2,0.2894796232797229,223,535
Hailakandi (Assam),Hazaribagh (Jharkhand),0.5251338123791034,0.5290502917949998,0.003916479415896457,7,6,0.2894369883350352,50,235
Aurangabad (Bihar),Sangareddy (Telangana),0.5722484621574054,0.5747444584857997,0.0024959963283942566,6,0,0.28939197513171433,71,580
Agra (Uttar Pradesh),Warangal Rural (Telangana),0.5693897551156601,0.570568881862589,0.0011791267469288824,6,0,0.28937412317338346,609,585
