child_health_immunisation,education,energy,maternal_health,ncd,nutrition,population_household,tobacco_alcohol,wash,women_empowerment
0.5304976173966621,0.3637995432806719,0.624885505932982,0.502431181763739,0.5751594472544798,0.453939444034321,0.25290255572595727,0.7848526019107023,0.5714329028801856,0.48489478908165096
0.5637963804817386,0.3716258969347269,0.6489269526145587,0.5515064507523131,0.6373039446992046,0.5008871294794649,0.2896608585434977,0.8230542832578838,0.6246621853761708,0.5175229531266019
0.48394202279380044,0.11362839276084623,0.6015113591929335,0.4711350821095559,0.4863503372440779,0.5106356672308923,0.3325317221475747,0.7581327286742067,0.5950508146097966,0.43022649025243115
0.6308868394008703,0.26890551958382963,0.5769748767846227,0.532276023387004,0.608183018258122,0.5238547271746786,0.26002647540692453,0.6935779507338976,0.5533817589833953,0.601075514713244
0.6685575573773274,0.2534897708590205,0.5661164891120968,0.49333950931605197,0.5719645920906437,0.5146398365668643,0.41390569682357053,0.7846697093643901,0.6874951556882776,0.4388054864447124
0.5604846692589692,0.2485696072505171,0.6091100548719368,0.5186170129186921,0.6024271973114416,0.41174341585299046,0.29044552151538233,0.7140298214865796,0.39375116755519557,0.473857476086045
0.6417905159016712,0.33485739339972076,0.6061948913080024,0.561575478828757,0.6112500818355283,0.4721651656957076,0.33775572938324316,0.7016518571572095,0.5694409804334728,0.43914070960650253
0.7094287051744164,0.26569424753647886,0.5166221881517673,0.5890956501447595,0.685444515623723,0.5355729894719031,0.3073274430513364,0.7703005335673013,0.6565152528269497,0.6497014509553946
0.5242165738141322,0.14804790844282753,0.33998304178389377,0.42676733016601764,0.5387507636832878,0.49495043664603994,0.27051115051069446,0.7783635905925558,0.5549823736194155,0.24744343932466806
0.5443288674293042,0.19086484565114142,0.4915720212301664,0.4524240926502273,0.5158546673141796,0.456017857542546,0.24080913112141303,0.8289084078225903,0.7134078391921682,0.27318212436028444
0.5152219355930115,0.10083257264290715,0.41628966195477357,0.3391876127464632,0.5528708559547225,0.4674628880783997,0.3357811491466251,0.7685511690585655,0.6270807990268263,0.22124125089943142
0.518170158145098,0.31778051756294484,0.6253867579219013,0.48286697950083524,0.5862671518777787,0.36800328054855896,0.2781908085755394,0.766475798265536,0.5795619084216027,0.42926259425817115
0.5721715037461373,0.1708914438370996,0.4323776034622667,0.5024177147258111,0.584834313159103,0.4379895547671959,0.27960309489425955,0.7415800742225604,0.49153485222270593,0.36200836726714647
0.5725985703271846,0.17679467339370383,0.6237200621336265,0.5221292028379169,0.4788699468127184,0.4602405315683323,0.3530597102647055,0.7649087788746978,0.5134371598693899,0.3909418809931683
0.5699455950051596,0.4677993173193005,0.7325614396178801,0.5856565615991861,0.46465965967487083,0.39765086053417814,0.3954251801909828,0.8192197086132984,0.6824987031173407,0.5455697734404379
0.5963357617482005,0.27751963891133874,0.5874026039201627,0.46025226596029234,0.5113924853750499,0.5189002964142615,0.2897981266801108,0.7619126944593262,0.6482800971057819,0.4951683905184031
0.5346042671860881,0.2642481648424539,0.6363250614396391,0.5305940957697661,0.6156935664535624,0.3933962263444933,0.28534475987192026,0.7453156257813149,0.6145787312662315,0.5191075858343513
0.6065628042321224,0.32713291103991105,0.6007610352751008,0.5418892223883695,0.619428235698372,0.4684221332758394,0.2685309093287444,0.7209842549189192,0.582601821939077,0.491548119712694
0.4030266182741006,0.1813111166836468,0.45851425501022514,0.4644830017207189,0.5533635135126638,0.4687899307310244,0.27788424031583836,0.778972622780938,0.5506249126119226,0.33671799009862785
0.5106055734365398,0.43388307483514776,0.7764682691170692,0.4479556250937519,0.5280831497166882,0.44242112350739066,0.27542050298482684,0.788769221825537,0.6813955464717636,0.4212876264489359
0.4190852570886855,0.13802899844524955,0.5626046170585681,0.3752375775263762,0.551551919961904,0.5368756422767783,0.28216599947224064,0.7302638942773787,0.5930588921630838,0.2991213053817336
0.46334032899367245,0.14491000494886727,0.36302198448763184,0.40503268338198556,0.5164440563104211,0.4350167010965358,0.29038398744658367,0.7710221340413332,0.495162772698689,0.1113656460275585
0.7661702092991083,0.41271013874540696,0.6647024036756037,0.5883229085577024,0.6039500694581699,0.4758041573584866,0.32925205418310916,0.8019748082332224,0.7550945865151946,0.6149586564412817
0.6180843276384912,0.05747326915074069,0.5056901008962148,0.40139261633270035,0.588761101611988,0.5056472274770426,0.326344423791757,0.7434955209215641,0.5318442281836225,0.23512349971914617
0.6100408503544178,0.1812366894092951,0.5355649828367527,0.4941248400778891,0.5593643968452692,0.49502532777484776,0.3460029086919951,0.7821538264508691,0.5813394400238739,0.4227044954506721
0.5890320549179531,0.3068143187979221,0.4923192370169065,0.489625533137623,0.5241416223760792,0.46672040108944063,0.26455855288927255,0.7772779522796256,0.5018061662133055,0.3694418397137714
0.5959316503262527,0.2134075406837839,0.5961698515296139,0.5811330458697473,0.6323763880530645,0.4060560376546003,0.3262879869041648,0.761023780321613,0.6221374215457649,0.5521030834494784
0.4694809833067015,0.1269307815873652,0.5503472543132366,0.5214639699059332,0.5952770742319569,0.47640611371715846,0.38341038568400077,0.7387613484417974,0.6710977015173827,0.5173276703382255
