PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18
2.9963605001064795,-7.767403169653976,-4.898632235547447,2.1134157347931337,-0.4757826826765565,-0.5218523965141934,-2.2525842739008275,2.1495154786187083,0.56425153759196,-2.2038649026355213,1.2132842694258703,0.6485738757736935,0.9443627761736254,-1.0190744509842977,2.039553180891607,0.1902668170021836,0.49750544451822626,1.7312698302342309
5.77726416981347,-4.715502419503307,-3.921750730588665,0.03428280545772946,0.6107503462070641,-2.3977682827738227,-2.556728300441848,2.4455029451634647,-0.7808169850095596,-2.5054592068375325,-0.4669455581847342,-1.0632993574822187,-0.8214041714188375,2.8521141514840296,1.1842881465474642,2.263027310769418,-0.2220453059879592,-0.12938399808174916
3.47338648611144,-2.990213127172431,-3.9644319978943248,1.9098985710819851,0.7874754030972027,-3.3160292311593627,-1.4265127770128316,1.188200518440009,-1.4498665755791278,-0.8024970323389743,0.35990903315629286,-2.1822475484426467,0.4221112665531736,1.456846531546327,3.3038237590868427,0.6222726855081437,-0.07401548289507222,-0.0005992075632407999
1.4861115063300478,-2.347023662327394,-3.670824425761943,1.5699993668971477,0.6411482117155457,-1.4437506614543252,-2.012745417682115,2.589966866920361,-0.8954986230871291,-0.7706608753757805,0.35948970496164484,-1.5342769668709748,-1.1473773728579708,0.791201720739744,1.8113218626167356,0.14712729784545048,-0.5511570043007813,0.7365649329765527
4.648899559119972,-5.417219619915879,-4.640857169176932,1.6510846943382627,1.113793883789947,3.489862430689565,-1.5344909301478757,-2.617248530180163,-2.5131425433698316,-0.4429761777084611,-0.46687405333606324,-1.1175164128558575,-0.5418323621132061,1.997463745834225,-0.01890024785498134,-1.6543151674541317,0.6914720759370613,2.441392338138423
0.5970155105671948,-3.1095432536270686,-6.437243916444831,2.611589268448282,-0.4626763072449794,0.20280962417934442,-0.4815309112737068,-0.4030266022389699,-1.4178199472783133,-1.3959661772070568,2.2134280594700555,-0.905509143955227,0.9392973363452426,0.5470137353398071,2.2158408015673157,-0.33476388865810225,0.38697252899453377,-0.2217038284199915
0.9626776783889208,-5.127551001935341,-5.075429680480927,1.7947736422972118,-0.9379031458304093,-1.2251494376668832,-2.924103390838214,-0.13824058853196117,-0.7225424818581222,-0.685072949264516,1.2920876708839129,0.8816645404633001,2.692437619484993,-0.39054282621476405,1.4995829196751376,-1.0806151912201751,0.48255265789994295,2.924844313091112
4.275362576522246,-3.499315212182437,-4.5280363857400525,3.5906187736816295,-1.4046087327281582,1.0520165355013185,-1.3553004188087996,-1.1246681792786195,-1.0478715299521435,-0.9406396729953327,-1.126593853584953,-1.1359895837657232,-0.7956559215503107,2.1306566433099956,1.925856752313171,-0.7553438356276118,-1.3750736257525225,0.1927289303302344
3.1432852007353724,-6.637540378860473,-2.9228181665020387,1.0917839241831462,0.5888104078475123,-1.6110089430493237,-1.7301802974676643,2.5229730349878845,-1.1710759476132488,-0.5383198559846809,0.5797917853622951,-0.9042083853074278,0.9430569730785282,0.2993066291854848,2.0897423446656016,0.3038948334482457,-0.5450661871316904,2.1543304391880063
2.7561403127437747,-4.193165177301504,-6.762001589115384,1.4367875928293514,-0.23950126613232847,0.14144967957849408,-2.167592648203429,-1.3848881520387406,-2.551817238226378,-1.465879600305351,0.14908348710869168,-0.4651485620064796,0.4740105894738445,-0.3020142798471758,2.53035631275972,-1.22654759879571,-0.6486848897740802,1.0418460647253247
1.3425978797355906,-3.1311082557154504,-6.111739357445238,0.271355241207481,-2.066517265989162,-1.4986814453723598,-1.7975628751993666,2.818617115957038,1.2309143482976792,-1.1557396859956606,0.5106133878694816,-1.340150321225883,-0.45321020408321,1.6286517566331487,1.4190592066866707,0.9077115630671623,2.0514228709974627,0.29261671996209454
2.70554517903645,-5.6217151530652725,-4.968536964743888,1.0207102570343223,0.12451602070555644,-0.13168007278714505,-1.7582559106760969,0.5953155298845076,-0.10754759005988469,-0.9622261703863598,-0.7278167717641443,-1.000136370960692,-1.0950750215654397,2.326190826609371,1.271406674664326,-0.25288617734142493,0.03463293362482584,-0.12375899563224016
4.245740815188142,-5.952288937425581,-5.95502466740328,1.1524563231953766,-0.9741271908930743,0.22511901760713934,-2.971561193799767,0.12465282138696003,-1.0936021794577326,-1.6904949522343862,0.31021152622762926,-0.8304338873603619,0.25553470695410163,0.8716183295856805,2.8078378635985093,-0.44387433302088275,-0.721397405375907,0.5655389455023933
4.6103631554314255,-4.884581322794015,-5.875357771656417,3.4489222200043934,-1.953352615724446,-1.1995209487899854,-1.728536404605761,1.4612660785418006,-1.0007480015569103,-1.4258018339504341,0.7396299201770187,-1.2822550406816002,1.4267851212289147,1.1718064304251934,1.8843123368876091,1.8063318531863501,0.28312100636341103,0.47579070990728245
4.790491762809126,-5.81416214673909,-4.54601714842059,-0.02266969672499132,2.251573669225799,-0.05780771995559229,-2.7983047588803505,2.582109828206564,-0.36558420528863367,-2.0824262724536173,1.2958785232660144,-1.5004110115972895,-0.6328685848786305,0.6520825726585416,3.46144186036874,0.26872003372062236,1.1929625544690092,1.565151098971316
2.472830701726377,-6.883528002767897,-6.2618678669865595,2.187439091520303,-2.1598480978858645,-1.920954730759035,-1.587265723954199,1.4634903600925768,0.27582260836302436,-2.563976827115161,1.3899487469099472,-0.38193903006359176,0.7706961707232504,-0.8689472241354196,2.133516291288617,1.120037976039966,-0.33480003938311864,1.2953828902401248
1.5166441790784098,-1.2015079460895493,-0.8971516162957933,3.845127008399871,0.3274089358975095,1.6487981567646983,-0.8722660967098422,-0.4921638995760107,-0.11524817795845477,-1.910619224841762,1.2290842722606738,-0.03356062325478191,0.44472189015804997,-0.5921051261071857,0.3679197686062902,1.7571729130956673,0.5131189733297943,0.09169317147252146
