PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30
0.9626776783889208,-5.127551001935341,-5.075429680480927,1.7947736422972118,-0.9379031458304093,-1.2251494376668832,-2.924103390838214,-0.13824058853196117,-0.7225424818581222,-0.685072949264516,1.2920876708839129,0.8816645404633001,2.692437619484993,-0.39054282621476405,1.4995829196751376,-1.0806151912201751,0.48255265789994295,2.924844313091112,1.792189021291336,-0.007224378577925352,1.436778009883156,0.5551261386153301,-0.07855283531195999,-0.30667678264368536,0.5062694808052688,-0.02080599527194924,-0.4817757522313327,0.07924205238675391,-0.43652331384031884,-0.2757120023469423
4.275362576522246,-3.499315212182437,-4.5280363857400525,3.5906187736816295,-1.4046087327281582,1.0520165355013185,-1.3553004188087996,-1.1246681792786195,-1.0478715299521435,-0.9406396729953327,-1.126593853584953,-1.1359895837657232,-0.7956559215503107,2.1306566433099956,1.925856752313171,-0.7553438356276118,-1.3750736257525225,0.1927289303302344,0.10650092555272712,-0.3041803346965415,0.005143507739357161,0.2325252319142368,0.396870390341039,-0.9375980146662107,-0.14925901986110163,-1.1080143229522055,-0.8540954973048144,0.837742084351245,-0.566673704903412,-0.5985272511753759
3.1432852007353724,-6.637540378860473,-2.9228181665020387,1.0917839241831462,0.5888104078475123,-1.6110089430493237,-1.7301802974676643,2.5229730349878845,-1.1710759476132488,-0.5383198559846809,0.5797917853622951,-0.9042083853074278,0.9430569730785282,0.2993066291854848,2.0897423446656016,0.3038948334482457,-0.5450661871316904,2.1543304391880063,0.7341892379527368,-0.8896235435225704,1.464793161441249,-0.4443248665474092,0.904772869901072,0.11788583196496254,0.9379229091788225,2.096692935815018,0.4839592912239379,-0.729825552656811,-0.19368855953155992,0.6340612404829703
2.7561403127437747,-4.193165177301504,-6.762001589115384,1.4367875928293514,-0.23950126613232847,0.14144967957849408,-2.167592648203429,-1.3848881520387406,-2.551817238226378,-1.465879600305351,0.14908348710869168,-0.4651485620064796,0.4740105894738445,-0.3020142798471758,2.53035631275972,-1.22654759879571,-0.6486848897740802,1.0418460647253247,0.3166912114480857,0.12092927189391443,1.0037370416779268,0.09338100159082943,-0.47418129915008844,-0.7866915948126247,0.7792564843048753,-0.2618935734969951,-1.3224250335919152,-0.23136005411129054,-0.5041984765816349,0.8110193037035129
1.3425978797355906,-3.1311082557154504,-6.111739357445238,0.271355241207481,-2.066517265989162,-1.4986814453723598,-1.7975628751993666,2.818617115957038,1.2309143482976792,-1.1557396859956606,0.5106133878694816,-1.340150321225883,-0.45321020408321,1.6286517566331487,1.4190592066866707,0.9077115630671623,2.0514228709974627,0.29261671996209454,1.4388775706848902,-1.2569141031045004,-1.7909031618169922,0.7687237979511482,-0.47577208293535694,0.17651933443190293,0.22908589654698197,0.9906489624026471,-0.17279340239348884,-0.4237714730681977,0.9916851858382059,0.3056234839881848
2.70554517903645,-5.6217151530652725,-4.968536964743888,1.0207102570343223,0.12451602070555644,-0.13168007278714505,-1.7582559106760969,0.5953155298845076,-0.10754759005988469,-0.9622261703863598,-0.7278167717641443,-1.000136370960692,-1.0950750215654397,2.326190826609371,1.271406674664326,-0.25288617734142493,0.03463293362482584,-0.12375899563224016,0.5502701668537491,0.21325137248480122,0.3225967452942456,-0.7310257930786609,-0.6891169830027121,0.5596203417672801,0.871792149803345,1.4922677663078312,-0.9543347450679144,-0.4705778856662906,0.22340763210610012,0.24279578999666868
4.245740815188142,-5.952288937425581,-5.95502466740328,1.1524563231953766,-0.9741271908930743,0.22511901760713934,-2.971561193799767,0.12465282138696003,-1.0936021794577326,-1.6904949522343862,0.31021152622762926,-0.8304338873603619,0.25553470695410163,0.8716183295856805,2.8078378635985093,-0.44387433302088275,-0.721397405375907,0.5655389455023933,0.6663164298698605,-0.7904946228072914,0.7911397539742964,-0.3530923437328453,-0.007941740341127039,0.40120058421334376,0.18662618104870618,0.932758744057524,-1.0288632931636605,0.5642779506507838,-0.10711558833628347,-0.3127506759114695
4.6103631554314255,-4.884581322794015,-5.875357771656417,3.4489222200043934,-1.953352615724446,-1.1995209487899854,-1.728536404605761,1.4612660785418006,-1.0007480015569103,-1.4258018339504341,0.7396299201770187,-1.2822550406816002,1.4267851212289147,1.1718064304251934,1.8843123368876091,1.8063318531863501,0.28312100636341103,0.47579070990728245,-0.42136829764002565,-0.17688717147179445,1.3130351312835873,-0.09844297748585294,0.5525267713380339,1.1626331042409968,1.4962075409016278,-0.6021869006500298,0.4246060393442735,-0.15052726098402697,0.33199340924534393,0.9693730980221253
4.790491762809126,-5.81416214673909,-4.54601714842059,-0.02266969672499132,2.251573669225799,-0.05780771995559229,-2.7983047588803505,2.582109828206564,-0.36558420528863367,-2.0824262724536173,1.2958785232660144,-1.5004110115972895,-0.6328685848786305,0.6520825726585416,3.46144186036874,0.26872003372062236,1.1929625544690092,1.565151098971316,0.6784610884393161,-1.3012798429377417,-1.8311108164493886,-0.5976739464810675,1.22882943030235,-0.6711588914640126,-1.0333087740194677,1.662756055621224,-0.26862028445587244,-0.3913083063804565,0.9936312624176961,0.9227317684724545
2.472830701726377,-6.883528002767897,-6.2618678669865595,2.187439091520303,-2.1598480978858645,-1.920954730759035,-1.587265723954199,1.4634903600925768,0.27582260836302436,-2.563976827115161,1.3899487469099472,-0.38193903006359176,0.7706961707232504,-0.8689472241354196,2.133516291288617,1.120037976039966,-0.33480003938311864,1.2953828902401248,-0.96187599342244,-0.8178034653070434,0.65927397547547,-0.4149005284042708,-0.13542538072178414,0.981584577354992,0.5932802068651724,0.28225076250473835,-0.5578629700911564,1.9680632965936842,1.5462611394304993,1.2096303447645294
